Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"FBSH","Food Balances (old methodology and population)","97","Hungary","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2007","2007","kcal/capita/day","2196","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","97","Hungary","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2008","2008","kcal/capita/day","2196","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","97","Hungary","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2009","2009","kcal/capita/day","2207","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","97","Hungary","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2010","2010","kcal/capita/day","2149","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","97","Hungary","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2011","2011","kcal/capita/day","2139","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","97","Hungary","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2012","2012","kcal/capita/day","2086","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","97","Hungary","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2013","2013","kcal/capita/day","2150","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","97","Hungary","674","Protein supply quantity (g/capita/day)","2903","Vegetal Products","2007","2007","g/capita/day","38.27","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","97","Hungary","674","Protein supply quantity (g/capita/day)","2903","Vegetal Products","2008","2008","g/capita/day","38.44","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","97","Hungary","674","Protein supply quantity (g/capita/day)","2903","Vegetal Products","2009","2009","g/capita/day","38.76","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","97","Hungary","674","Protein supply quantity (g/capita/day)","2903","Vegetal Products","2010","2010","g/capita/day","37","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","97","Hungary","674","Protein supply quantity (g/capita/day)","2903","Vegetal Products","2011","2011","g/capita/day","37.14","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","97","Hungary","674","Protein supply quantity (g/capita/day)","2903","Vegetal Products","2012","2012","g/capita/day","36.07","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","97","Hungary","674","Protein supply quantity (g/capita/day)","2903","Vegetal Products","2013","2013","g/capita/day","36.74","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","97","Hungary","664","Food supply (kcal/capita/day)","2941","Animal Products","2007","2007","kcal/capita/day","967","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","97","Hungary","664","Food supply (kcal/capita/day)","2941","Animal Products","2008","2008","kcal/capita/day","952","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","97","Hungary","664","Food supply (kcal/capita/day)","2941","Animal Products","2009","2009","kcal/capita/day","933","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","97","Hungary","664","Food supply (kcal/capita/day)","2941","Animal Products","2010","2010","kcal/capita/day","913","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","97","Hungary","664","Food supply (kcal/capita/day)","2941","Animal Products","2011","2011","kcal/capita/day","925","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","97","Hungary","664","Food supply (kcal/capita/day)","2941","Animal Products","2012","2012","kcal/capita/day","923","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","97","Hungary","664","Food supply (kcal/capita/day)","2941","Animal Products","2013","2013","kcal/capita/day","886","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","97","Hungary","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2007","2007","g/capita/day","48.98","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","97","Hungary","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2008","2008","g/capita/day","48.02","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","97","Hungary","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2009","2009","g/capita/day","46.34","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","97","Hungary","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2010","2010","g/capita/day","44.52","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","97","Hungary","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2011","2011","g/capita/day","44.78","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","97","Hungary","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2012","2012","g/capita/day","44.6","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","97","Hungary","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2013","2013","g/capita/day","42.1","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","99","Iceland","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2007","2007","kcal/capita/day","1919","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","99","Iceland","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2008","2008","kcal/capita/day","1905","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","99","Iceland","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2009","2009","kcal/capita/day","1882","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","99","Iceland","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2010","2010","kcal/capita/day","1870","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","99","Iceland","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2011","2011","kcal/capita/day","1861","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","99","Iceland","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2012","2012","kcal/capita/day","1915","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","99","Iceland","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2013","2013","kcal/capita/day","1883","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","99","Iceland","674","Protein supply quantity (g/capita/day)","2903","Vegetal Products","2007","2007","g/capita/day","36.88","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","99","Iceland","674","Protein supply quantity (g/capita/day)","2903","Vegetal Products","2008","2008","g/capita/day","36.02","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","99","Iceland","674","Protein supply quantity (g/capita/day)","2903","Vegetal Products","2009","2009","g/capita/day","36.88","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","99","Iceland","674","Protein supply quantity (g/capita/day)","2903","Vegetal Products","2010","2010","g/capita/day","35.33","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","99","Iceland","674","Protein supply quantity (g/capita/day)","2903","Vegetal Products","2011","2011","g/capita/day","35.25","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","99","Iceland","674","Protein supply quantity (g/capita/day)","2903","Vegetal Products","2012","2012","g/capita/day","37.15","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","99","Iceland","674","Protein supply quantity (g/capita/day)","2903","Vegetal Products","2013","2013","g/capita/day","37.06","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","99","Iceland","664","Food supply (kcal/capita/day)","2941","Animal Products","2007","2007","kcal/capita/day","1539","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","99","Iceland","664","Food supply (kcal/capita/day)","2941","Animal Products","2008","2008","kcal/capita/day","1522","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","99","Iceland","664","Food supply (kcal/capita/day)","2941","Animal Products","2009","2009","kcal/capita/day","1511","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","99","Iceland","664","Food supply (kcal/capita/day)","2941","Animal Products","2010","2010","kcal/capita/day","1472","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","99","Iceland","664","Food supply (kcal/capita/day)","2941","Animal Products","2011","2011","kcal/capita/day","1487","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","99","Iceland","664","Food supply (kcal/capita/day)","2941","Animal Products","2012","2012","kcal/capita/day","1481","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","99","Iceland","664","Food supply (kcal/capita/day)","2941","Animal Products","2013","2013","kcal/capita/day","1496","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","99","Iceland","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2007","2007","g/capita/day","101.29","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","99","Iceland","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2008","2008","g/capita/day","98.21","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","99","Iceland","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2009","2009","g/capita/day","97.47","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","99","Iceland","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2010","2010","g/capita/day","95.69","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","99","Iceland","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2011","2011","g/capita/day","96.53","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","99","Iceland","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2012","2012","g/capita/day","96.97","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","99","Iceland","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2013","2013","g/capita/day","96.48","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","100","India","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2007","2007","kcal/capita/day","2190","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","100","India","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2008","2008","kcal/capita/day","2211","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","100","India","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2009","2009","kcal/capita/day","2195","Fc","Calculated data"
"FBSH","Food Balances (old methodology and population)","100","India","664","Food supply (kcal/capita/day)","2903","Vegetal Products","2010","2010","kcal/capita/day","2216","Fc","Calculated data"
